state,traditional_method,se.traditional_method,year,country,pred,pred_upper,pred_lower
Africa:Senegal:Louga,,,2007,,0.0085441765970676,0.0161861276623857,0.0036324312020056
Africa:Senegal:Louga,,,2008,,0.0086543116295865,0.0162410209362877,0.0037683003767107
Africa:Senegal:Louga,,,2009,,0.0087424824680172,0.0159079350052988,0.0040486686306477
Africa:Senegal:Louga,0.0,0.0,2010,Senegal,0.008800700502566,0.0151175378899406,0.0045415519809629
Africa:Senegal:Louga,,,2011,,0.0094816455499421,0.0168137542581898,0.0048311573397126
Africa:Senegal:Louga,0.0,0.0,2012,Senegal,0.0101625740579293,0.0179407188931308,0.0054271259959255
Africa:Senegal:Louga,,,2013,,0.0102111922842431,0.0186562466544632,0.005370251841687
Africa:Senegal:Louga,0.0,0.0,2014,Senegal,0.0102845321384006,0.0179051846083405,0.0056019552121798
Africa:Senegal:Louga,0.0,0.0,2015,Senegal,0.0099325004739416,0.017058332041666,0.0053485934235577
Africa:Senegal:Louga,0.0,0.0,2016,Senegal,0.0099739471426743,0.0171065471591652,0.0054665323707552
Africa:Senegal:Louga,0.0,0.0,2017,Senegal,0.0094406569890153,0.0157676517181688,0.0051399668391639
Africa:Senegal:Louga,0.0,0.0,2018,Senegal,0.0104392553550798,0.0181840212937026,0.0057221664911207
Africa:Senegal:Louga,0.0,0.0,2019,Senegal,0.0109947352484985,0.0206733593384894,0.0058234246219758
Africa:Senegal:Louga,,,2020,,0.0109438445981482,0.0238076576986875,0.0052574399417258
Africa:Senegal:Louga,,,2021,,0.0109198387791363,0.0266436305386596,0.0047944430604378
Africa:Senegal:Louga,,,2022,,0.0109043521512228,0.0293791898885047,0.0044089373571643
Africa:Senegal:Louga,,,2023,,0.0108929158386521,0.0320424979229078,0.0040781052444841
Africa:Senegal:Louga,,,2024,,0.0108845038160074,0.0346995176213703,0.0037937037681893
Africa:Senegal:Louga,,,2025,,0.0108769746344592,0.037360809067591,0.0035382154956707
Africa:Senegal:Matam,,,1990,,0.0213444009010275,0.0603568674062149,0.0089424597027924
Africa:Senegal:Matam,,,1991,,0.0214831675295646,0.0546413956851002,0.0095754562785649
Africa:Senegal:Matam,,,1992,,0.0216757954784773,0.0485457510683559,0.0102934159523022
Africa:Senegal:Matam,0.0,0.0,1993,Senegal,0.0220350959392775,0.04178807132118,0.0110126127210907
Africa:Senegal:Matam,,,1994,,0.0199580392179472,0.0424669265356896,0.0097779431025027
Africa:Senegal:Matam,,,1995,,0.0182820939060686,0.0414792665449691,0.0085896770117505
Africa:Senegal:Matam,,,1996,,0.0168286771116097,0.039529026165216,0.0075662025614672
Africa:Senegal:Matam,,,1997,,0.0155352360444406,0.0369703413382768,0.0066934799946365
Africa:Senegal:Matam,,,1998,,0.0143638856825913,0.0340246751688625,0.0059686342737563
Africa:Senegal:Matam,,,1999,,0.0132891218154257,0.0308367467188301,0.0053601723157943
Africa:Senegal:Matam,,,2000,,0.012292917102347,0.0276082795335606,0.0048608249896854
Africa:Senegal:Matam,,,2001,,0.0113617210849408,0.0243969010356155,0.004451612873445
Africa:Senegal:Matam,,,2002,,0.0104802029627823,0.0213680466868776,0.0041313975707908
Africa:Senegal:Matam,,,2003,,0.0096392442910514,0.0186567118861301,0.0038975710921305
Africa:Senegal:Matam,,,2004,,0.0088203773849483,0.0162840917256504,0.0037620579523368
Africa:Senegal:Matam,0.0050127330434468,0.0048387519476752,2005,Senegal,0.0079889385577105,0.0143855687783653,0.0037775450403506
Africa:Senegal:Matam,,,2006,,0.0081834051613158,0.0148331470206856,0.0035892019415219
Africa:Senegal:Matam,,,2007,,0.008320869109175,0.0151816321717208,0.0035896538210795
Africa:Senegal:Matam,,,2008,,0.0084306105929928,0.015236160002046,0.0037241336771156
Africa:Senegal:Matam,,,2009,,0.0085191261879091,0.0149000516838563,0.0039985923261926
Africa:Senegal:Matam,0.0023611717371703,0.0024110108678812,2010,Senegal,0.0085799902601569,0.014103479885559,0.0044846840608137
Africa:Senegal:Matam,,,2011,,0.0092561940288191,0.0157699793370004,0.0047487720928047
Africa:Senegal:Matam,0.0,0.0,2012,Senegal,0.0099332059897483,0.01688587324474,0.0053001007842343
Africa:Senegal:Matam,,,2013,,0.009981582778876,0.0176113582728012,0.0052369542526066
Africa:Senegal:Matam,0.0,0.0,2014,Senegal,0.0100584082226964,0.0168789350014094,0.0054425660246025
Africa:Senegal:Matam,0.0,0.0,2015,Senegal,0.0097130128551584,0.0160700034475547,0.0051949956044859
Africa:Senegal:Matam,0.0,0.0,2016,Senegal,0.0097572911165265,0.0161252607744705,0.005300947250675
Africa:Senegal:Matam,0.0,0.0,2017,Senegal,0.0092327362104935,0.0147861804193247,0.0050019804023514
Africa:Senegal:Matam,0.0,0.0,2018,Senegal,0.0102109458266342,0.017097885967273,0.0055713861866631
Africa:Senegal:Matam,0.0090828557004934,0.0086221154690748,2019,Senegal,0.0107492441476489,0.0194381474599142,0.0057021544173488
Africa:Senegal:Matam,,,2020,,0.0106897138176225,0.0225735552401691,0.0051597091088079
Africa:Senegal:Matam,,,2021,,0.0106602329538489,0.0254139058980952,0.004709952038872
Africa:Senegal:Matam,,,2022,,0.0106398511464162,0.0281324089442516,0.0043333093855535
Africa:Senegal:Matam,,,2023,,0.0106247498672336,0.0307705738804113,0.0040105717859519
Africa:Senegal:Matam,,,2024,,0.0106123609398051,0.0333860790427072,0.0037297861839486
Africa:Senegal:Matam,,,2025,,0.0106027068964714,0.035998440909965,0.003481343734539
Africa:Senegal:Saint-Louis,,,1990,,0.0209588706090585,0.0600755918971364,0.0083774254020839
Africa:Senegal:Saint-Louis,,,1991,,0.0210894406611685,0.0544326233620669,0.0089616721433135
Africa:Senegal:Saint-Louis,,,1992,,0.021270785634597,0.0485161378166724,0.0096174863389783
Africa:Senegal:Saint-Louis,0.0,0.0,1993,Senegal,0.0216081734151275,0.0419880687651197,0.0102702587337222
Africa:Senegal:Saint-Louis,,,1994,,0.0195965593226532,0.0425223196443999,0.009104220111425
Africa:Senegal:Saint-Louis,,,1995,,0.0179644768069267,0.041469481643869,0.0079866123715572
Africa:Senegal:Saint-Louis,,,1996,,0.0165447780339579,0.0394975610472759,0.0070314343148135
Africa:Senegal:Saint-Louis,,,1997,,0.0152764606211049,0.0369256141550579,0.0062297720518588
Africa:Senegal:Saint-Louis,,,1998,,0.0141250107566103,0.0339932968224399,0.0055598779304047
Africa:Senegal:Saint-Louis,,,1999,,0.013066825119636,0.0308781939911483,0.0049994515386484
Africa:Senegal:Saint-Louis,,,2000,,0.01208470797871,0.0276498551295717,0.0045383397194143
Africa:Senegal:Saint-Louis,,,2001,,0.0111654137862078,0.024488028116332,0.0041573718872072
Africa:Senegal:Saint-Louis,,,2002,,0.0102963281212902,0.0215314704511515,0.0038573176206875
Africa:Senegal:Saint-Louis,,,2003,,0.0094670699384971,0.0188509636881924,0.0036322496018714
Africa:Senegal:Saint-Louis,,,2004,,0.0086631699901558,0.0165306632869339,0.0034943872892436
Africa:Senegal:Saint-Louis,0.0,0.0,2005,Senegal,0.007851945333326,0.0146076819328532,0.0034847048911246
Africa:Senegal:Saint-Louis,,,2006,,0.0080388157606872,0.015065232924107,0.0033301305279504
Africa:Senegal:Saint-Louis,,,2007,,0.0081732701696032,0.0153842084110848,0.0033357828588127
Africa:Senegal:Saint-Louis,,,2008,,0.0082823014099221,0.0154247984095272,0.0034553330572085
Africa:Senegal:Saint-Louis,,,2009,,0.0083727108676346,0.0150768266907092,0.0037001037286672
Africa:Senegal:Saint-Louis,0.0045711337999035,0.0045468320989692,2010,Senegal,0.008439555762119,0.0142914680529288,0.0041143035163987
Africa:Senegal:Saint-Louis,,,2011,,0.0091072767356759,0.0159354782458687,0.0043556078942297
Africa:Senegal:Saint-Louis,0.0,0.0,2012,Senegal,0.009779429156902,0.0170599099921757,0.0048351821526351
Africa:Senegal:Saint-Louis,,,2013,,0.0098237838756368,0.0177470571004992,0.004792585901899
Africa:Senegal:Saint-Louis,0.0,0.0,2014,Senegal,0.0098976458252032,0.01705274384741,0.0049731046166894
Africa:Senegal:Saint-Louis,0.0,0.0,2015,Senegal,0.0095517526128871,0.016215893912755,0.0047688098357257
Africa:Senegal:Saint-Louis,0.0,0.0,2016,Senegal,0.0095930195544298,0.0162438639105344,0.0048724218647945
Africa:Senegal:Saint-Louis,0.0034396196758604,0.003446883829009,2017,Senegal,0.0090691565058791,0.0149087703179245,0.0046198891898356
Africa:Senegal:Saint-Louis,0.0,0.0,2018,Senegal,0.0100417100325527,0.0172827342360213,0.0050888461846092
Africa:Senegal:Saint-Louis,0.0,0.0,2019,Senegal,0.0105723264511145,0.0196896055215894,0.0051930287282112
Africa:Senegal:Saint-Louis,,,2020,,0.0105125538496633,0.0227147063276176,0.004741787461098
Africa:Senegal:Saint-Louis,,,2021,,0.0104823064942786,0.0254930031270928,0.0043590427374082
Africa:Senegal:Saint-Louis,,,2022,,0.0104609912335052,0.0281238592030463,0.004028575610917
Africa:Senegal:Saint-Louis,,,2023,,0.0104446508110255,0.030740446716482,0.0037449316091997
Africa:Senegal:Saint-Louis,,,2024,,0.0104315017149749,0.0333098026425621,0.0034953256763848
Africa:Senegal:Saint-Louis,,,2025,,0.0104210887788411,0.0358774305820991,0.0032722605918957
Africa:Senegal:Diourbel,,,1990,,0.0212611511157736,0.0598078571137134,0.0090697491881325
Africa:Senegal:Diourbel,,,1991,,0.0213957390426948,0.0541305408804501,0.009739701346132
Africa:Senegal:Diourbel,,,1992,,0.0215832829370628,0.048098654264157,0.0104802712755759
Africa:Senegal:Diourbel,0.0,0.0,1993,Senegal,0.0219347786593903,0.0413418771372204,0.0112469641257202
Africa:Senegal:Diourbel,,,1994,,0.0198720100520285,0.0420878176844371,0.0099640916624738
Africa:Senegal:Diourbel,,,1995,,0.0182078414198617,0.0411220927161854,0.0087276411751472
Africa:Senegal:Diourbel,,,1996,,0.0167637634534799,0.0392135181381441,0.0076610097267354
Africa:Senegal:Diourbel,,,1997,,0.0154786200436864,0.036691055586346,0.006766291703054
Africa:Senegal:Diourbel,,,1998,,0.0143137502015166,0.03378035269374,0.0060167857827578
Africa:Senegal:Diourbel,,,1999,,0.0132445929966608,0.0306375394650665,0.0053984975339061
Africa:Senegal:Diourbel,,,2000,,0.0122532280521407,0.0274460733661578,0.0048830375310905
Africa:Senegal:Diourbel,,,2001,,0.0113253467759887,0.0242788767173301,0.00446951191664
Africa:Senegal:Diourbel,,,2002,,0.0104470225055523,0.0212840046893187,0.0041454031923922
Africa:Senegal:Diourbel,,,2003,,0.0096079532320316,0.018614259138287,0.0039084131083322
Africa:Senegal:Diourbel,,,2004,,0.008790015095815,0.0162863212422968,0.0037708959857661
Africa:Senegal:Diourbel,0.0034442091106009,0.0032820375254788,2005,Senegal,0.0079583919651588,0.0144076364155514,0.0037877578591898
Africa:Senegal:Diourbel,,,2006,,0.008156055097683,0.0148678018591529,0.0035947788743557
Africa:Senegal:Diourbel,,,2007,,0.0082951509545776,0.0152108377139042,0.0035923365319897
Africa:Senegal:Diourbel,,,2008,,0.0084053591449093,0.0152778076027969,0.0037258122048606
Africa:Senegal:Diourbel,,,2009,,0.0084932634621038,0.0149591112890552,0.0039994571732768
Africa:Senegal:Diourbel,0.0,0.0,2010,Senegal,0.0085525240404835,0.0141865615710438,0.0044874303068382
Africa:Senegal:Diourbel,,,2011,,0.0092211976917114,0.0157663111986625,0.0047879377577497
Africa:Senegal:Diourbel,0.0093829009680944,0.0093552284781907,2012,Senegal,0.0098901411188708,0.0167857549426361,0.0053952598323888
Africa:Senegal:Diourbel,,,2013,,0.009938660089551,0.0174917037375465,0.0053277004253982
Africa:Senegal:Diourbel,0.0,0.0,2014,Senegal,0.0100122090278395,0.0167620612280539,0.0055540162251467
Africa:Senegal:Diourbel,0.0071805124577846,0.0074602776314651,2015,Senegal,0.0096664548768374,0.0159098479786225,0.0053170980731837
Africa:Senegal:Diourbel,0.0,0.0,2016,Senegal,0.0097114989660806,0.0159913666008926,0.0054103217557179
Africa:Senegal:Diourbel,0.0,0.0,2017,Senegal,0.0091887305721031,0.0147485927398361,0.00507527056469
Africa:Senegal:Diourbel,0.0,0.0,2018,Senegal,0.0101666041099584,0.0171025914701266,0.0056364744914555
Africa:Senegal:Diourbel,0.0,0.0,2019,Senegal,0.010705684469503,0.0195548604788371,0.0057264034625227
Africa:Senegal:Diourbel,,,2020,,0.0106530476154585,0.0226475037604311,0.0051695623329353
Africa:Senegal:Diourbel,,,2021,,0.0106273010088833,0.0254588181125818,0.004714757153153
Africa:Senegal:Diourbel,,,2022,,0.0106100764806954,0.0281395701835886,0.0043284745815493
Africa:Senegal:Diourbel,,,2023,,0.0105970229677498,0.0307610094665842,0.0040044761938494
Africa:Senegal:Diourbel,,,2024,,0.0105869138717209,0.0333565843265585,0.0037207509706295
Africa:Senegal:Diourbel,,,2025,,0.0105785973224979,0.0359493119236602,0.0034692804288112
Africa:Senegal:Fatick,,,1990,,0.0219840094523152,0.0620737617712906,0.0096571025851026
Africa:Senegal:Fatick,,,1991,,0.022118772703704,0.0562510832360459,0.0103864357123404
Africa:Senegal:Fatick,,,1992,,0.0223064715782603,0.0500512795524796,0.011184080158586
Africa:Senegal:Fatick,0.0,0.0,1993,Senegal,0.0226564982368838,0.0431712589866857,0.0120145370790477
Africa:Senegal:Fatick,,,1994,,0.0205279622532947,0.0438637279363779,0.010639336612168
Africa:Senegal:Fatick,,,1995,,0.0188066701307035,0.0428226504329949,0.0093088927272424
Africa:Senegal:Fatick,,,1996,,0.0173150270476953,0.0408124688843537,0.00814381250567
Africa:Senegal:Fatick,,,1997,,0.0159883425757535,0.0381970560564236,0.0071642637853762
Africa:Senegal:Fatick,,,1998,,0.0147883673048149,0.0351998441338801,0.0063489811895637
Africa:Senegal:Fatick,,,1999,,0.0136895051205071,0.0319680187754476,0.0056784959550014
Africa:Senegal:Fatick,,,2000,,0.0126711487077035,0.0286613136415882,0.0051263209944141
Africa:Senegal:Fatick,,,2001,,0.0117184011082166,0.0253853314880293,0.0046840657060091
Africa:Senegal:Fatick,,,2002,,0.0108189854851253,0.0222824958640635,0.0043392214575932
Africa:Senegal:Fatick,,,2003,,0.0099584747325074,0.0194853322554484,0.0040886108815953
Africa:Senegal:Fatick,,,2004,,0.0091198626553497,0.0170633708293276,0.0039415379836984
Africa:Senegal:Fatick,0.0,0.0,2005,Senegal,0.0082645781499546,0.015077202370839,0.0039555657197285
Africa:Senegal:Fatick,,,2006,,0.0084660454843591,0.0155611837373658,0.0037624191968453
Africa:Senegal:Fatick,,,2007,,0.0086049142435295,0.0158879674661311,0.0037679997327897
Africa:Senegal:Fatick,,,2008,,0.008713511601587,0.0159465549050243,0.0039171706529626
Africa:Senegal:Fatick,,,2009,,0.0087986071863284,0.0156075566849942,0.0042198982000226
Africa:Senegal:Fatick,0.0,0.0,2010,Senegal,0.0088510370622304,0.0147949314728301,0.0047617601586603
Africa:Senegal:Fatick,,,2011,,0.0095315179535961,0.0164542455744075,0.0050911422394489
Africa:Senegal:Fatick,0.0,0.0,2012,Senegal,0.0102092376668265,0.0175268196570935,0.0057704127138398
Africa:Senegal:Fatick,,,2013,,0.0102584574236514,0.0181664443144858,0.0057215408355243
Africa:Senegal:Fatick,0.0069549196568959,0.0082924096296379,2014,Senegal,0.0103301878861065,0.0173374028279127,0.0060153782913001
Africa:Senegal:Fatick,0.0,0.0,2015,Senegal,0.0099781994036648,0.0164594554581079,0.0057425363689344
Africa:Senegal:Fatick,0.0113747673626875,0.0089710199841839,2016,Senegal,0.0100206851677765,0.0164038243080647,0.0059115638427663
Africa:Senegal:Fatick,0.0070947973957169,0.0075181454679195,2017,Senegal,0.0094851712391467,0.0151391278983324,0.00552699567468
Africa:Senegal:Fatick,0.0153471593281049,0.0151403892690025,2018,Senegal,0.0104888760053134,0.0175115698458001,0.0061724544004929
Africa:Senegal:Fatick,0.0,0.0,2019,Senegal,0.01104811868526,0.0200981527416334,0.0062330090913449
Africa:Senegal:Fatick,,,2020,,0.0110007653667698,0.0232828768914139,0.0055806034048083
Africa:Senegal:Fatick,,,2021,,0.0109790543298148,0.0261727815492917,0.0050580265271827
Africa:Senegal:Fatick,,,2022,,0.0109651349469776,0.0289080544212953,0.0046245462198657
Africa:Senegal:Fatick,,,2023,,0.0109545547300886,0.031607266677449,0.0042621728719422
Africa:Senegal:Fatick,,,2024,,0.0109472055810079,0.0342740848879997,0.0039477606536546
Africa:Senegal:Fatick,,,2025,,0.0109404942036626,0.0369323225379941,0.0036742390049025
Africa:Senegal:Kaffrine,,,1990,,0.0221972001495051,0.0631600875260701,0.0095836969186288
Africa:Senegal:Kaffrine,,,1991,,0.0223343061938319,0.0573025159224425,0.0102973336160597
Africa:Senegal:Kaffrine,,,1992,,0.0225264078676776,0.0511043067058202,0.0110868651975931
Africa:Senegal:Kaffrine,0.0,0.0,1993,Senegal,0.0228820384283719,0.0441569820813456,0.0118981056070048
Africa:Senegal:Kaffrine,,,1994,,0.0207294693801662,0.0447775223964572,0.0105441660982685
Africa:Senegal:Kaffrine,,,1995,,0.0189877541359994,0.0436591468628854,0.009227885778802
Africa:Senegal:Kaffrine,,,1996,,0.0174793946039643,0.041591239647205,0.0080849216465851
Africa:Senegal:Kaffrine,,,1997,,0.016137503912366,0.0389050533470026,0.0071274971645025
Africa:Senegal:Kaffrine,,,1998,,0.0149245236924355,0.0358342226699541,0.006328550379565
Africa:Senegal:Kaffrine,,,1999,,0.0138143625092073,0.0325292481441419,0.0056630587114257
Africa:Senegal:Kaffrine,,,2000,,0.0127860462596706,0.0291893768529039,0.0051227991545883
Africa:Senegal:Kaffrine,,,2001,,0.0118245486861947,0.0258654087693618,0.0046835382341152
Africa:Senegal:Kaffrine,,,2002,,0.0109171404883187,0.02269540430244,0.0043408516741601
Africa:Senegal:Kaffrine,,,2003,,0.0100497849630148,0.0198514524542553,0.0040913690880851
Africa:Senegal:Kaffrine,,,2004,,0.0092052825384758,0.0173660237031218,0.0039449898635263
Africa:Senegal:Kaffrine,0.0,0.0,2005,Senegal,0.0083436004347104,0.0153385879695149,0.0039613805519308
Africa:Senegal:Kaffrine,,,2006,,0.0085454796812691,0.0158372654298726,0.003765838061252
Africa:Senegal:Kaffrine,,,2007,,0.0086850244404591,0.0161879099644833,0.003770836055056
Africa:Senegal:Kaffrine,,,2008,,0.0087943383482354,0.0162474033221743,0.0039173790730233
Africa:Senegal:Kaffrine,,,2009,,0.0088808229010622,0.0159091006506289,0.0042176785326343
Africa:Senegal:Kaffrine,0.0,0.0,2010,Senegal,0.0089353398379224,0.0150866774905143,0.0047552893571926
Africa:Senegal:Kaffrine,,,2011,,0.009622306404705,0.0168071950102373,0.0050655763439988
Africa:Senegal:Kaffrine,0.0,0.0,2012,Senegal,0.0103078280768304,0.0179225044222769,0.0057147521768605
Africa:Senegal:Kaffrine,,,2013,,0.010357260639023,0.018647429431238,0.0056474569134363
Africa:Senegal:Kaffrine,0.0,0.0,2014,Senegal,0.0104317482085653,0.0178713564543894,0.005904272453578
Africa:Senegal:Kaffrine,0.0,0.0,2015,Senegal,0.0100775864080102,0.017020599245416,0.0056219296805274
Africa:Senegal:Kaffrine,0.0,0.0,2016,Senegal,0.0101203485687072,0.017068558790959,0.0057501987509443
Africa:Senegal:Kaffrine,0.0,0.0,2017,Senegal,0.0095819546935259,0.0156710111984187,0.0054020607484675
Africa:Senegal:Kaffrine,0.0092913372464338,0.009427589274458,2018,Senegal,0.0105903033666906,0.0180176950506682,0.0060642774351359
Africa:Senegal:Kaffrine,0.0,0.0,2019,Senegal,0.0111542581046594,0.0205853535140746,0.00614828627644
Africa:Senegal:Kaffrine,,,2020,,0.0111031924828169,0.0237877048994057,0.0055229476373938
Africa:Senegal:Kaffrine,,,2021,,0.0110796488890331,0.0266780481385562,0.0050180871540927
Africa:Senegal:Kaffrine,,,2022,,0.0110643803128792,0.0294670715656226,0.0045980085532755
Africa:Senegal:Kaffrine,,,2023,,0.011052965298206,0.0321672881821202,0.0042438949279163
Africa:Senegal:Kaffrine,,,2024,,0.0110447258281472,0.0348701593491915,0.0039378992817532
Africa:Senegal:Kaffrine,,,2025,,0.011037265845005,0.0375611400357425,0.0036723546762782
Africa:Senegal:Kaolack,,,1990,,0.0218598475336099,0.0622066267133992,0.0094813202607937
Africa:Senegal:Kaolack,,,1991,,0.0219957470463543,0.0563847481138355,0.0101761000243757
Africa:Senegal:Kaolack,,,1992,,0.0221835730330581,0.0502063756671631,0.0109504403282434
Africa:Senegal:Kaolack,0.0,0.0,1993,Senegal,0.0225303911061295,0.0433914649231207,0.0117434209782493
Africa:Senegal:Kaolack,,,1994,,0.0204170762336826,0.0439434650013592,0.0104186555318708
Africa:Senegal:Kaolack,,,1995,,0.0187047899866468,0.0428617598912007,0.0091369300121924
Africa:Senegal:Kaolack,,,1996,,0.0172193840544185,0.0408178593078594,0.0080158899572534
Africa:Senegal:Kaolack,,,1997,,0.0158983669775697,0.0381661998687918,0.0070697682260276
Africa:Senegal:Kaolack,,,1998,,0.014702990491658,0.035141730108252,0.0062783649161558
Africa:Senegal:Kaolack,,,1999,,0.0136084110794867,0.0318886072974116,0.0056184234205495
Africa:Senegal:Kaolack,,,2000,,0.012594681014533,0.0285501991690186,0.0050828603687052
Africa:Senegal:Kaolack,,,2001,,0.0116460505490655,0.0252496959305027,0.0046478453588258
Africa:Senegal:Kaolack,,,2002,,0.0107517056893132,0.0221398163348192,0.0043098300112713
Africa:Senegal:Kaolack,,,2003,,0.0098962761028151,0.0193236588963137,0.0040650616030067
Africa:Senegal:Kaolack,,,2004,,0.0090635936604787,0.0168958699453309,0.0039216125455051
Africa:Senegal:Kaolack,0.00288431146958,0.002938293771562,2005,Senegal,0.0082149013825014,0.0149022893774584,0.003937338904656
Africa:Senegal:Kaolack,,,2006,,0.0084154429300366,0.0153955583959358,0.0037420601584526
Africa:Senegal:Kaolack,,,2007,,0.0085546040444844,0.0157476879418028,0.0037425720160964
Africa:Senegal:Kaolack,,,2008,,0.0086646356803461,0.0158197659535776,0.0038842931387762
Africa:Senegal:Kaolack,,,2009,,0.0087522632296356,0.0154992152885579,0.0041761216842117
Africa:Senegal:Kaolack,0.0,0.0,2010,Senegal,0.0088103044788077,0.0147036615368376,0.0046931372942269
Africa:Senegal:Kaolack,,,2011,,0.0094871021534422,0.016382071625859,0.0050167201175152
Africa:Senegal:Kaolack,0.0,0.0,2012,Senegal,0.0101655263764663,0.0174766162727795,0.0056720496575408
Africa:Senegal:Kaolack,,,2013,,0.0102135063525851,0.0181061324792985,0.0056340556005466
Africa:Senegal:Kaolack,0.0102201218123323,0.0082934755781863,2014,Senegal,0.0102869958246448,0.0172685288871859,0.0059213179235184
Africa:Senegal:Kaolack,0.0,0.0,2015,Senegal,0.0099370476570322,0.0164704205254568,0.0056299253475512
Africa:Senegal:Kaolack,0.0,0.0,2016,Senegal,0.0099806348512718,0.0165119854395442,0.0057604375956918
Africa:Senegal:Kaolack,0.0045739681128736,0.0048218145574872,2017,Senegal,0.0094475753910607,0.0151138860396378,0.0054314940641292
Africa:Senegal:Kaolack,0.0169748268727484,0.0107830709758825,2018,Senegal,0.0104471772319844,0.0173655997049622,0.0061079031476286
Africa:Senegal:Kaolack,0.0,0.0,2019,Senegal,0.0110030333672389,0.0199875436302301,0.0061538114718823
Africa:Senegal:Kaolack,,,2020,,0.0109510551805572,0.0231819058564402,0.0055261473904183
Africa:Senegal:Kaolack,,,2021,,0.0109262666350322,0.0260861490634698,0.0050125149353363
Africa:Senegal:Kaolack,,,2022,,0.0109099090322672,0.0288326524820948,0.0045890506424221
Africa:Senegal:Kaolack,,,2023,,0.0108974243885472,0.0315301733655973,0.0042316049272271
Africa:Senegal:Kaolack,,,2024,,0.0108885845702995,0.0341964345488726,0.0039222515941352
Africa:Senegal:Kaolack,,,2025,,0.0108805964811993,0.0368548167151219,0.0036535008568891
